f_profile_id,donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion,f_selection_method,target_population
F0206,LP0449,CES 2024 Common Content,1870930350,3.22486065713032,69,60+,Male,Black / African American,Less than high school,"Less than $30,000",Other,Florida,FL,,1870930350,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0207,LP0450,CES 2024 Common Content,1872887580,1.85409885817459,61,60+,Male,Black / African American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Georgia,GA,,1872887580,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0208,LP0451,CES 2024 Common Content,1873026678,5.10542646144509,60,60+,Male,Black / African American,High school diploma / GED,"$56,000 to $99,999",Republican,North Carolina,NC,,1873026678,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0209,LP0452,CES 2024 Common Content,1873877240,0.0663058624884653,66,60+,Male,Black / African American,Some college or Associate's degree,"Less than $30,000",Independent,Arkansas,AR,,1873877240,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0210,LP0453,CES 2024 Common Content,1882421178,13.6128513346066,70,60+,Male,Black / African American,High school diploma / GED,"$56,000 to $99,999",Democrat,Virginia,VA,,1882421178,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0211,LP0454,CES 2024 Common Content,1884711936,2.78074230539927,77,60+,Male,Black / African American,High school diploma / GED,"$30,000 to $55,999",Republican,Alabama,AL,,1884711936,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0212,LP0455,CES 2024 Common Content,1885566060,0.772872152878144,72,60+,Male,Black / African American,High school diploma / GED,"$30,000 to $55,999",Democrat,Wisconsin,WI,,1885566060,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0213,LP0456,CES 2024 Common Content,1888332070,0.803092770457625,66,60+,Male,Black / African American,Some college or Associate's degree,"Less than $30,000",Other,Arkansas,AR,,1888332070,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0214,LP0457,CES 2024 Common Content,1888337434,0.328457346345176,66,60+,Male,Black / African American,Some college or Associate's degree,"$30,000 to $55,999",Democrat,California,CA,,1888337434,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0215,LP0458,CES 2024 Common Content,1891972376,7.65781567645721,66,60+,Male,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,Florida,FL,,1891972376,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0216,LP0459,CES 2024 Common Content,1908631976,1.53430041768555,70,60+,Male,Black / African American,High school diploma / GED,"Less than $30,000",Democrat,Missouri,MO,,1908631976,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0217,LP0460,CES 2024 Common Content,1855536362,3.03308053623438,72,60+,Male,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Democrat,Idaho,ID,,1855536362,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0218,LP0461,CES 2024 Common Content,1862123870,0.695650134716774,60,60+,Male,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Democrat,California,CA,,1862123870,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0219,LP0462,CES 2024 Common Content,1876392740,7.25969546569241,71,60+,Male,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Independent,California,CA,,1876392740,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0220,LP0463,CES 2024 Common Content,1878773854,13.1841712680944,63,60+,Male,Hispanic / Latino,Less than high school,"$100,000 to $167,999",Independent,Florida,FL,,1878773854,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0221,LP0464,CES 2024 Common Content,1880402440,13.1841712680944,80,60+,Male,Hispanic / Latino,Less than high school,"$100,000 to $167,999",Republican,California,CA,,1880402440,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0222,LP0465,CES 2024 Common Content,1880435294,2.48621333484748,67,60+,Male,Hispanic / Latino,High school diploma / GED,"$100,000 to $167,999",Republican,Minnesota,MN,,1880435294,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0223,LP0466,CES 2024 Common Content,1882429430,2.05944358510823,62,60+,Male,Hispanic / Latino,High school diploma / GED,"$56,000 to $99,999",Democrat,California,CA,,1882429430,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0224,LP0467,CES 2024 Common Content,1882431092,2.36670872823588,64,60+,Male,Hispanic / Latino,High school diploma / GED,"Less than $30,000",Republican,Texas,TX,,1882431092,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0225,LP0468,CES 2024 Common Content,1882438700,4.8972534561987,73,60+,Male,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Republican,Texas,TX,,1882438700,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0226,LP0469,CES 2024 Common Content,1884580712,13.6128513346066,71,60+,Male,Hispanic / Latino,Less than high school,"$30,000 to $55,999",Independent,Arizona,AZ,,1884580712,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0227,LP0470,CES 2024 Common Content,1886601998,13.1841712680944,60,60+,Male,Hispanic / Latino,High school diploma / GED,"$168,000 or more",Democrat,California,CA,,1886601998,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0228,LP0471,CES 2024 Common Content,1886680248,1.54086084059058,63,60+,Male,Hispanic / Latino,Some college or Associate's degree,"$30,000 to $55,999",Other,Texas,TX,,1886680248,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0229,LP0472,CES 2024 Common Content,1886684156,0.132166386540108,65,60+,Male,Hispanic / Latino,Some college or Associate's degree,"Less than $30,000",Independent,California,CA,,1886684156,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0230,LP0473,CES 2024 Common Content,1888332002,1.25614144434804,61,60+,Male,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Democrat,Florida,FL,,1888332002,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0231,LP0474,CES 2024 Common Content,1894287400,6.89280196850777,63,60+,Male,Hispanic / Latino,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Nevada,NV,,1894287400,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0232,LP0475,CES 2024 Common Content,1898318286,1.25614144434804,60,60+,Male,Hispanic / Latino,Bachelor's degree,"$56,000 to $99,999",Democrat,Florida,FL,,1898318286,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Jewish,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0233,LP0476,CES 2024 Common Content,1902149836,2.72569815678052,72,60+,Male,Hispanic / Latino,High school diploma / GED,"$30,000 to $55,999",Independent,California,CA,,1902149836,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0234,LP0477,CES 2024 Common Content,1855515026,0.934013445361422,79,60+,Male,Asian / Asian American,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Nevada,NV,,1855515026,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0235,LP0478,CES 2024 Common Content,1855878412,3.79910168251772,71,60+,Male,Asian / Asian American,High school diploma / GED,"$56,000 to $99,999",Other,Hawaii,HI,,1855878412,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0236,LP0479,CES 2024 Common Content,1864288834,3.02524342703962,82,60+,Male,Asian / Asian American,Bachelor's degree,"$56,000 to $99,999",Republican,New Jersey,NJ,,1864288834,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
