donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0096,CES 2024 Common Content,1891401032,10.7415211450145,22,18-29,Male,Asian / Asian American,High school diploma / GED,"Less than $30,000",Independent,Nevada,NV,,1891401032,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else
LP0097,CES 2024 Common Content,1906182608,1.30906307747017,25,18-29,Male,Asian / Asian American,Bachelor's degree,"Less than $30,000",Independent,Massachusetts,MA,,1906182608,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Buddhist
LP0098,CES 2024 Common Content,1906239580,13.6128513346066,21,18-29,Male,Asian / Asian American,Some college or Associate's degree,"Less than $30,000",Democrat,Pennsylvania,PA,,1906239580,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0099,CES 2024 Common Content,1867583970,6.02277541772917,28,18-29,Male,Other,High school diploma / GED,"$56,000 to $99,999",Other,Maryland,MD,,1867583970,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Muslim
LP0100,CES 2024 Common Content,1886447590,1.2736753371259,21,18-29,Male,Other,Less than high school,"$30,000 to $55,999",Other,Utah,UT,,1886447590,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon
LP0101,CES 2024 Common Content,1907777306,6.38918399929958,27,18-29,Male,Other,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Nevada,NV,,1907777306,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0102,CES 2024 Common Content,1908017810,2.61903713839416,22,18-29,Male,Other,Some college or Associate's degree,"Less than $30,000",Other,Texas,TX,,1908017810,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Muslim
LP0103,CES 2024 Common Content,1853846670,2.54819194660525,42,30-44,Male,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Democrat,Pennsylvania,PA,,1853846670,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0104,CES 2024 Common Content,1861289472,1.22306139197815,34,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,New York,NY,,1861289472,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0105,CES 2024 Common Content,1866167066,3.05404811275197,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,New York,NY,,1866167066,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0106,CES 2024 Common Content,1868548586,1.29507817326806,43,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,Virginia,VA,,1868548586,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0107,CES 2024 Common Content,1870012336,4.5322344689487,37,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Colorado,CO,,1870012336,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0108,CES 2024 Common Content,1870928936,1.89693188705755,43,30-44,Male,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Democrat,Washington,WA,,1870928936,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0109,CES 2024 Common Content,1870930828,1.79906274882441,42,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Minnesota,MN,,1870930828,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0110,CES 2024 Common Content,1870931264,6.91647322320046,40,30-44,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Oklahoma,OK,,1870931264,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0111,CES 2024 Common Content,1870931310,1.79906274882441,30,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Minnesota,MN,,1870931310,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0112,CES 2024 Common Content,1870931354,1.49136419028312,44,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,Wisconsin,WI,,1870931354,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0113,CES 2024 Common Content,1870931848,2.69346523764373,37,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Washington,WA,,1870931848,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Something else
LP0114,CES 2024 Common Content,1872864470,1.49841927225175,30,30-44,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Other,California,CA,,1872864470,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0115,CES 2024 Common Content,1874385718,1.182066615113,36,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Democrat,Massachusetts,MA,,1874385718,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0116,CES 2024 Common Content,1878459804,1.5201278607076,40,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Democrat,Colorado,CO,,1878459804,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0117,CES 2024 Common Content,1878645794,1.56926528593297,35,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,New York,NY,,1878645794,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0118,CES 2024 Common Content,1878878464,0.8444532640518,43,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,California,CA,,1878878464,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Agnostic
LP0119,CES 2024 Common Content,1880400324,1.35760979805272,43,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Washington,WA,,1880400324,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0120,CES 2024 Common Content,1880410050,0.685296155707435,39,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,Georgia,GA,,1880410050,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0121,CES 2024 Common Content,1880413632,1.46968463117284,37,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,New York,NY,,1880413632,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0122,CES 2024 Common Content,1880489042,7.99335309612193,43,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,West Virginia,WV,,1880489042,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0123,CES 2024 Common Content,1880495496,2.60896326293401,38,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Pennsylvania,PA,,1880495496,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0124,CES 2024 Common Content,1882448142,1.31352183522113,30,30-44,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,Utah,UT,,1882448142,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Mormon
LP0125,CES 2024 Common Content,1883077956,3.49773173942178,30,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Florida,FL,,1883077956,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0126,CES 2024 Common Content,1886317348,1.5095750902042,44,30-44,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Independent,New Mexico,NM,,1886317348,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0127,CES 2024 Common Content,1886364352,1.40785792280213,38,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,Texas,TX,,1886364352,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0128,CES 2024 Common Content,1886447544,2.60894770166457,38,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Other,Tennessee,TN,,1886447544,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0129,CES 2024 Common Content,1886569448,1.28525781679811,40,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,Nevada,NV,,1886569448,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0130,CES 2024 Common Content,1887957742,1.81265326622254,43,30-44,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Wyoming,WY,,1887957742,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0131,CES 2024 Common Content,1888365408,1.80868525703272,34,30-44,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Maine,ME,,1888365408,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Atheist
LP0132,CES 2024 Common Content,1888365476,1.80559422977505,42,30-44,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Arizona,AZ,,1888365476,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0133,CES 2024 Common Content,1889055548,4.65697977871055,44,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Ohio,OH,,1889055548,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0134,CES 2024 Common Content,1889541824,2.11174588950761,40,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Michigan,MI,,1889541824,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0135,CES 2024 Common Content,1889750768,1.52058354322934,32,30-44,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Florida,FL,,1889750768,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0136,CES 2024 Common Content,1890599398,0.705419794425452,44,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Oregon,OR,,1890599398,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0137,CES 2024 Common Content,1891087658,1.52219085311834,40,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Other,Ohio,OH,,1891087658,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else
LP0138,CES 2024 Common Content,1891137494,2.23673917190852,42,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,North Carolina,NC,,1891137494,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0139,CES 2024 Common Content,1892153390,6.85688578878647,34,30-44,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Minnesota,MN,,1892153390,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0140,CES 2024 Common Content,1893082542,3.50540591895063,42,30-44,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,New York,NY,,1893082542,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0141,CES 2024 Common Content,1893136162,1.06320436353101,37,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,California,CA,,1893136162,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Roman Catholic
LP0142,CES 2024 Common Content,1893630068,1.182066615113,33,30-44,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,Massachusetts,MA,,1893630068,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic
LP0143,CES 2024 Common Content,1893964062,0.723107753940503,40,30-44,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Democrat,Maryland,MD,,1893964062,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0144,CES 2024 Common Content,1894193728,0.588901994512576,33,30-44,Male,White / Caucasian,Bachelor's degree,"Less than $30,000",Other,Pennsylvania,PA,,1894193728,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Buddhist
LP0145,CES 2024 Common Content,1894272046,2.1501674986137,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Other,Kansas,KS,,1894272046,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0146,CES 2024 Common Content,1894272718,1.6031850349506,43,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Texas,TX,,1894272718,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0147,CES 2024 Common Content,1894275722,0.961047184092407,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Washington,WA,,1894275722,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Something else
LP0148,CES 2024 Common Content,1894279434,3.3815031595238,44,30-44,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,Tennessee,TN,,1894279434,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
