latent_profile_id,donor_id,gender,age,age_band,race,education,education_approximated,income,income_approximated,party,state_abbr,religion,political_ideology,ces_commonweight,population_seed
LP0669,1904019978,Female,39,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,IL,Protestant,Very liberal,1.23659960744252,20260831
LP0670,1904652496,Female,44,30-44,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,GA,Something else,Moderate,5.4555139213366,20260831
LP0671,1906590400,Female,33,30-44,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,MI,Muslim,Liberal,0.0621105851623629,20260831
LP0672,1907225754,Female,37,30-44,Black / African American,High school diploma / GED,False,"Less than $30,000",False,Democrat,CA,Nothing in particular,Liberal,0.0470214886056851,20260831
LP0673,1859560826,Female,40,30-44,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,CA,Roman Catholic,Moderate,0.781174466149809,20260831
LP0674,1860770028,Female,31,30-44,Hispanic / Latino,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Other,FL,Roman Catholic,Conservative,7.97143291957194,20260831
LP0675,1864790760,Female,37,30-44,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Other,GA,Roman Catholic,Liberal,4.39969214339074,20260831
LP0676,1865256246,Female,40,30-44,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,FL,Agnostic,Moderate,1.98526761764216,20260831
LP0677,1873027642,Female,35,30-44,Hispanic / Latino,Some college or Associate's degree,False,"Less than $30,000",False,Other,TX,Nothing in particular,Very liberal,1.33860430866341,20260831
LP0678,1878418972,Female,40,30-44,Hispanic / Latino,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,CA,Roman Catholic,Liberal,4.53749135331135,20260831
LP0679,1880413044,Female,35,30-44,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Other,VA,Atheist,Very liberal,1.9586104523808,20260831
LP0680,1880435788,Female,40,30-44,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,GA,Nothing in particular,,1.14861377293027,20260831
LP0681,1880444280,Female,40,30-44,Hispanic / Latino,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,DC,Atheist,Liberal,1.14017461395017,20260831
LP0682,1882438600,Female,30,30-44,Hispanic / Latino,Less than high school,False,"$56,000 to $99,999",False,Independent,TX,Roman Catholic,,4.82056529490317,20260831
LP0683,1884563076,Female,40,30-44,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Republican,WA,Roman Catholic,Moderate,0.509042743283741,20260831
LP0684,1885351986,Female,37,30-44,Hispanic / Latino,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,CA,Roman Catholic,Liberal,2.18355476398578,20260831
LP0685,1886475138,Female,36,30-44,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,CA,Nothing in particular,Moderate,1.62024543622193,20260831
LP0686,1887473802,Female,43,30-44,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,NY,Roman Catholic,Moderate,2.0326651348798,20260831
LP0687,1887944130,Female,38,30-44,Hispanic / Latino,Bachelor's degree,False,"$30,000 to $55,999",True,Other,MA,Jewish,Very liberal,0.722455575006723,20260831
LP0688,1892810842,Female,35,30-44,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Independent,TX,Nothing in particular,Very liberal,0.165436312178128,20260831
LP0689,1893821488,Female,41,30-44,Hispanic / Latino,High school diploma / GED,False,"$100,000 to $167,999",False,Independent,CO,Roman Catholic,Moderate,6.28130187216026,20260831
LP0690,1894167830,Female,32,30-44,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,CA,Roman Catholic,Moderate,1.07208387302458,20260831
LP0691,1895515446,Female,38,30-44,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,FL,Roman Catholic,Moderate,1.6533630390647,20260831
LP0692,1895531962,Female,32,30-44,Hispanic / Latino,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,CA,Protestant,Very liberal,2.61759987275426,20260831
LP0693,1895679594,Female,32,30-44,Hispanic / Latino,Bachelor's degree,False,"Less than $30,000",False,Other,OR,Nothing in particular,,2.12800313092745,20260831
LP0694,1896295410,Female,32,30-44,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Other,MA,Protestant,,3.22183941628016,20260831
LP0695,1898185212,Female,44,30-44,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Democrat,AZ,Nothing in particular,Very liberal,0.860529073817236,20260831
LP0696,1898198162,Female,36,30-44,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Other,WA,Protestant,,12.3914792094921,20260831
LP0697,1902288308,Female,31,30-44,Hispanic / Latino,Master's degree / Professional degree,True,"$168,000 or more",True,Independent,NC,Protestant,Very conservative,4.61456539087668,20260831
LP0698,1904627412,Female,31,30-44,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,IL,Atheist,,1.41296474225533,20260831
LP0699,1905972480,Female,31,30-44,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",True,Democrat,TX,Roman Catholic,Moderate,2.52103831887606,20260831
LP0700,1861530504,Female,44,30-44,Asian / Asian American,Bachelor's degree,False,"$168,000 or more",False,Democrat,CA,Nothing in particular,Liberal,0.94501377124574,20260831
LP0701,1864922684,Female,36,30-44,Asian / Asian American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,IL,Buddhist,Liberal,2.23127618862917,20260831
LP0702,1869811128,Female,36,30-44,Asian / Asian American,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,TX,Protestant,Moderate,13.5825125578046,20260831
LP0703,1870930864,Female,39,30-44,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,IL,Atheist,Liberal,1.17350654884924,20260831
LP0704,1870931752,Female,36,30-44,Asian / Asian American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,CT,Nothing in particular,Liberal,1.47939924497127,20260831
LP0705,1873816316,Female,44,30-44,Asian / Asian American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,OH,Nothing in particular,Liberal,3.14746853593229,20260831
LP0706,1880444416,Female,41,30-44,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,CA,Hindu,Moderate,13.6128513346066,20260831
LP0707,1898504548,Female,37,30-44,Asian / Asian American,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,CO,Protestant,Moderate,3.19846901990243,20260831
LP0708,1899869684,Female,33,30-44,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Independent,NY,Nothing in particular,Moderate,1.03115292827003,20260831
LP0709,1870719068,Female,32,30-44,Other,Bachelor's degree,False,"Less than $30,000",False,Democrat,TX,Nothing in particular,Very conservative,1.32306449430273,20260831
LP0710,1872747772,Female,39,30-44,Other,Bachelor's degree,False,"Less than $30,000",False,Democrat,IL,Protestant,Liberal,0.61885052888252,20260831
LP0711,1885371012,Female,40,30-44,Other,Bachelor's degree,False,"$56,000 to $99,999",False,Other,MI,Agnostic,Very liberal,0.369147772779137,20260831
LP0712,1899862402,Female,38,30-44,Other,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,AK,Protestant,Conservative,2.07193914779885,20260831
LP0713,1861640882,Female,48,45-59,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Democrat,MA,Nothing in particular,Very liberal,13.6128513346066,20260831
LP0714,1862935452,Female,46,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,TX,Nothing in particular,Moderate,1.38607360657542,20260831
LP0715,1864109196,Female,54,45-59,White / Caucasian,Master's degree / Professional degree,True,"Less than $30,000",False,Independent,CT,Roman Catholic,Moderate,1.48088345603426,20260831
LP0716,1865903146,Female,52,45-59,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,OH,Nothing in particular,,0.917131347363716,20260831
LP0717,1869584102,Female,55,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,WI,Protestant,Conservative,13.1841712680944,20260831
LP0718,1870929438,Female,59,45-59,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,OK,Something else,Moderate,1.01095646513723,20260831
LP0719,1870931382,Female,59,45-59,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Democrat,NM,Agnostic,Liberal,1.23445598053674,20260831
LP0720,1870932284,Female,45,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,CO,Nothing in particular,Moderate,0.346640345257586,20260831
LP0721,1870934504,Female,47,45-59,White / Caucasian,Less than high school,False,"Less than $30,000",False,Independent,KY,Nothing in particular,,3.59965471644875,20260831
LP0722,1872861332,Female,58,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,IL,Roman Catholic,Moderate,0.917788275657702,20260831
LP0723,1872861988,Female,46,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,VA,Buddhist,Very liberal,1.05380594203973,20260831
LP0724,1872863322,Female,48,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,ME,Something else,Very liberal,0.847405809216151,20260831
LP0725,1872864568,Female,58,45-59,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,FL,Jewish,Liberal,0.83310335604129,20260831
LP0726,1873027968,Female,46,45-59,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,TN,Protestant,Very liberal,0.788103040039562,20260831
LP0727,1875483476,Female,57,45-59,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,FL,Jewish,Very conservative,1.15480010792229,20260831
LP0728,1877099646,Female,53,45-59,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Independent,UT,Mormon,Moderate,2.21970173657601,20260831
LP0729,1878647110,Female,55,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,NJ,Atheist,Very liberal,13.6128513346066,20260831
LP0730,1879123678,Female,59,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Other,MN,Roman Catholic,Moderate,0.806089106243773,20260831
LP0731,1880123728,Female,57,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,AR,Protestant,Very conservative,1.12982372739414,20260831
LP0732,1880403322,Female,53,45-59,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,IN,Protestant,Moderate,1.16080874973307,20260831
LP0733,1880404276,Female,53,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,MN,Atheist,Very liberal,0.65222655252094,20260831
LP0734,1880406960,Female,49,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,KS,Protestant,Moderate,0.712753851852052,20260831
LP0735,1880409120,Female,53,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,MD,Nothing in particular,Moderate,1.45598742453281,20260831
LP0736,1880409512,Female,52,45-59,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,MD,Protestant,Moderate,1.6562211581227,20260831
LP0737,1880412824,Female,54,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Republican,NY,Roman Catholic,Conservative,0.633778915880415,20260831
LP0738,1880412992,Female,55,45-59,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Democrat,WI,Atheist,Liberal,1.35108349959068,20260831
LP0739,1880413668,Female,58,45-59,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Republican,PA,Roman Catholic,Conservative,0.975468974563372,20260831
LP0740,1881517540,Female,45,45-59,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Other,CA,Eastern or Greek Orthodox,Moderate,0.724156295437205,20260831
LP0741,1882346316,Female,56,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Other,IN,Protestant,,3.55567795923512,20260831
LP0742,1885819720,Female,59,45-59,White / Caucasian,High school diploma / GED,False,"$168,000 or more",True,Independent,NY,Roman Catholic,Conservative,0.661887502564812,20260831
LP0743,1886372576,Female,55,45-59,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,GA,Roman Catholic,Conservative,0.694028817400384,20260831
LP0744,1886844962,Female,51,45-59,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Republican,LA,Roman Catholic,Very conservative,0.603011506027355,20260831
LP0745,1888214360,Female,46,45-59,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,PA,Protestant,Very conservative,0.276265729724656,20260831
LP0746,1888820274,Female,59,45-59,White / Caucasian,Less than high school,False,"Less than $30,000",False,Independent,CA,Agnostic,Moderate,1.75256280606876,20260831
LP0747,1889130098,Female,56,45-59,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Independent,OK,Protestant,Conservative,2.41349617646037,20260831
LP0748,1891711132,Female,53,45-59,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,FL,Protestant,Conservative,1.6664158036143,20260831
LP0749,1892043810,Female,50,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",True,Republican,MI,Something else,Conservative,1.79738107934114,20260831
LP0750,1892175172,Female,55,45-59,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,WI,Nothing in particular,Very conservative,0.747579655766615,20260831
LP0751,1892239332,Female,52,45-59,White / Caucasian,Less than high school,False,"$30,000 to $55,999",True,Democrat,FL,Nothing in particular,Very liberal,5.56506834796216,20260831
LP0752,1893659820,Female,59,45-59,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Independent,TX,Roman Catholic,Moderate,0.354809391492136,20260831
LP0753,1893806606,Female,48,45-59,White / Caucasian,Master's degree / Professional degree,True,"$168,000 or more",False,Republican,TN,Protestant,Conservative,1.6437580845224,20260831
LP0754,1893981256,Female,56,45-59,White / Caucasian,Some college or Associate's degree,False,"$100,000 to $167,999",False,Independent,CA,Roman Catholic,Moderate,1.07543158940539,20260831
LP0755,1894191770,Female,47,45-59,White / Caucasian,Bachelor's degree,False,"$168,000 or more",True,Republican,IL,Protestant,Conservative,8.12024705735234,20260831
LP0756,1894505654,Female,51,45-59,White / Caucasian,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Republican,MO,Protestant,Very conservative,1.70898607548772,20260831
LP0757,1895187194,Female,56,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Other,AL,Nothing in particular,,4.54799416841201,20260831
LP0758,1895348496,Female,45,45-59,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Republican,MI,Protestant,Moderate,0.761085535567856,20260831
LP0759,1895944232,Female,48,45-59,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,MI,Protestant,Conservative,1.79738107934114,20260831
LP0760,1896604434,Female,54,45-59,White / Caucasian,Bachelor's degree,False,"$30,000 to $55,999",False,Independent,VA,Protestant,Conservative,1.6866063694599,20260831
LP0761,1896752624,Female,55,45-59,White / Caucasian,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Republican,NY,Protestant,Very conservative,3.11228874984052,20260831
LP0762,1897528628,Female,52,45-59,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Republican,AL,Protestant,Moderate,1.27173982052463,20260831
LP0763,1897881358,Female,57,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Democrat,SC,Roman Catholic,Liberal,0.59609122449704,20260831
LP0764,1897885446,Female,54,45-59,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Independent,SC,Nothing in particular,Moderate,0.59609122449704,20260831
LP0765,1898064894,Female,55,45-59,White / Caucasian,Bachelor's degree,False,"Less than $30,000",False,Independent,AZ,Protestant,Conservative,1.88331565105742,20260831
LP0766,1898314686,Female,56,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,MT,Nothing in particular,Very conservative,0.768968766793618,20260831
LP0767,1898317612,Female,59,45-59,White / Caucasian,Some college or Associate's degree,False,"$168,000 or more",True,Independent,OK,Protestant,Moderate,0.675903072175711,20260831
LP0768,1898324532,Female,47,45-59,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Independent,AL,Nothing in particular,,1.14475785825029,20260831
LP0769,1899095290,Female,55,45-59,White / Caucasian,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,IN,Protestant,Conservative,1.58307311515085,20260831
LP0770,1899858468,Female,58,45-59,White / Caucasian,Less than high school,False,"$30,000 to $55,999",False,Other,AL,Nothing in particular,,1.96746870817794,20260831
LP0771,1899868140,Female,53,45-59,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,IN,Roman Catholic,Very liberal,2.05549591068839,20260831
LP0772,1899888706,Female,55,45-59,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Democrat,NJ,Agnostic,Very liberal,0.389445211975207,20260831
LP0773,1900224036,Female,50,45-59,White / Caucasian,High school diploma / GED,False,"$100,000 to $167,999",False,Independent,ME,Nothing in particular,Moderate,0.854457773652705,20260831
LP0774,1902218006,Female,57,45-59,White / Caucasian,Some college or Associate's degree,False,"Less than $30,000",False,Republican,FL,Something else,Liberal,1.16710915167786,20260831
LP0775,1909850458,Female,46,45-59,White / Caucasian,Less than high school,False,"Less than $30,000",False,Other,OH,Nothing in particular,Conservative,1.57625231766058,20260831
LP0776,1911050036,Female,50,45-59,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,VA,Protestant,Moderate,0.495494933406109,20260831
LP0777,1855899618,Female,53,45-59,Black / African American,Master's degree / Professional degree,True,"$30,000 to $55,999",False,Republican,AL,Protestant,Very conservative,1.25555921205766,20260831
LP0778,1861584930,Female,45,45-59,Black / African American,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,NY,Protestant,Moderate,0.615654309440071,20260831
LP0779,1869647552,Female,50,45-59,Black / African American,Some college or Associate's degree,False,"Less than $30,000",False,Independent,TX,Nothing in particular,Moderate,1.12808009980879,20260831
LP0780,1870931020,Female,46,45-59,Black / African American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,SC,Something else,Very liberal,1.59996783136349,20260831
LP0781,1870931924,Female,58,45-59,Black / African American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,FL,Nothing in particular,Liberal,0.886686382286479,20260831
LP0782,1872940600,Female,58,45-59,Black / African American,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,IN,Protestant,Very liberal,0.199449071011502,20260831
LP0783,1873028682,Female,51,45-59,Black / African American,Bachelor's degree,False,"$30,000 to $55,999",True,Independent,DE,Something else,Moderate,1.45957882309853,20260831
LP0784,1877047246,Female,55,45-59,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,IL,Roman Catholic,Very conservative,0.749358297458576,20260831
LP0785,1884561250,Female,50,45-59,Black / African American,Less than high school,False,"Less than $30,000",False,Democrat,AL,Something else,Very conservative,10.5370409896372,20260831
LP0786,1887084284,Female,56,45-59,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,NY,Roman Catholic,Very liberal,0.509222513193199,20260831
LP0787,1894285764,Female,56,45-59,Black / African American,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,GA,Protestant,,1.05298687943131,20260831
LP0788,1899860426,Female,50,45-59,Black / African American,Master's degree / Professional degree,True,"$168,000 or more",True,Democrat,LA,Something else,Very liberal,1.81786827406138,20260831
LP0789,1900222360,Female,45,45-59,Black / African American,Bachelor's degree,False,"$30,000 to $55,999",True,Democrat,MS,Agnostic,Liberal,0.711892459849429,20260831
LP0790,1902288424,Female,57,45-59,Black / African American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,GA,Protestant,Very conservative,1.37500261267017,20260831
LP0791,1902363462,Female,45,45-59,Black / African American,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,NC,Protestant,Liberal,1.57453169995135,20260831
LP0792,1902924256,Female,58,45-59,Black / African American,Some college or Associate's degree,False,"$30,000 to $55,999",True,Other,GA,Protestant,Very conservative,7.06344928139285,20260831
LP0793,1861361550,Female,59,45-59,Hispanic / Latino,Some college or Associate's degree,False,"Less than $30,000",False,Republican,IN,Nothing in particular,,0.102233486785278,20260831
LP0794,1861664794,Female,54,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,TX,Roman Catholic,Moderate,0.684738385592325,20260831
LP0795,1870931876,Female,54,45-59,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Independent,OH,Nothing in particular,Conservative,3.61419464272108,20260831
LP0796,1872863206,Female,57,45-59,Hispanic / Latino,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,FL,Roman Catholic,Liberal,1.94269221586771,20260831
LP0797,1873028450,Female,58,45-59,Hispanic / Latino,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,VA,Nothing in particular,Very liberal,1.3038761515974,20260831
LP0798,1877206256,Female,59,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",True,Democrat,PA,Something else,Moderate,0.874414540129383,20260831
LP0799,1882442834,Female,54,45-59,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Democrat,VA,Protestant,Very conservative,1.23191545145636,20260831
LP0800,1882443128,Female,52,45-59,Hispanic / Latino,Less than high school,False,"$168,000 or more",False,Other,CA,Nothing in particular,,13.7804942888017,20260831
LP0801,1884444360,Female,51,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Independent,NC,Protestant,Moderate,3.99523774514222,20260831
LP0802,1887191134,Female,45,45-59,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,NY,Roman Catholic,Very liberal,0.530254487734216,20260831
LP0803,1888534334,Female,50,45-59,Hispanic / Latino,High school diploma / GED,False,"$30,000 to $55,999",False,Democrat,NC,Roman Catholic,Moderate,2.90024116692503,20260831
LP0804,1888759786,Female,46,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,IN,Roman Catholic,Conservative,0.929376936452844,20260831
LP0805,1894116070,Female,51,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,TX,Nothing in particular,Liberal,0.472438436793328,20260831
LP0806,1894187830,Female,49,45-59,Hispanic / Latino,Bachelor's degree,False,"$30,000 to $55,999",True,Republican,TX,Roman Catholic,Moderate,1.06351408266442,20260831
LP0807,1894282504,Female,52,45-59,Hispanic / Latino,Some college or Associate's degree,False,"$100,000 to $167,999",False,Democrat,CA,Roman Catholic,Very liberal,1.0411010147775,20260831
LP0808,1895518142,Female,47,45-59,Hispanic / Latino,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,GA,Nothing in particular,Moderate,1.95797894322674,20260831
LP0809,1898112126,Female,54,45-59,Hispanic / Latino,Bachelor's degree,False,"$168,000 or more",False,Independent,TX,Protestant,Moderate,1.53468696665347,20260831
LP0810,1898483602,Female,51,45-59,Hispanic / Latino,Less than high school,False,"Less than $30,000",False,Democrat,NC,Nothing in particular,,6.27990337831329,20260831
LP0811,1903579802,Female,56,45-59,Hispanic / Latino,Less than high school,False,"$56,000 to $99,999",False,Independent,FL,Nothing in particular,Moderate,1.23563098328557,20260831
LP0812,1907150532,Female,54,45-59,Hispanic / Latino,High school diploma / GED,False,"Less than $30,000",False,Democrat,TX,Nothing in particular,Liberal,2.17540652605989,20260831
LP0813,1855247904,Female,56,45-59,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,CA,Hindu,Very liberal,2.49266510754912,20260831
LP0814,1856044644,Female,45,45-59,Asian / Asian American,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,NY,Roman Catholic,Liberal,1.82780225982442,20260831
LP0815,1860326798,Female,49,45-59,Asian / Asian American,Bachelor's degree,False,"$168,000 or more",False,Other,MI,Nothing in particular,Very liberal,0.189321038446803,20260831
LP0816,1869562418,Female,58,45-59,Asian / Asian American,Some college or Associate's degree,False,"Less than $30,000",False,Other,CA,Protestant,Conservative,1.52060078894482,20260831
LP0817,1870933630,Female,46,45-59,Asian / Asian American,Master's degree / Professional degree,True,"$56,000 to $99,999",False,Democrat,CA,Protestant,Moderate,2.49266510754912,20260831
LP0818,1873030484,Female,53,45-59,Asian / Asian American,Bachelor's degree,False,"$100,000 to $167,999",False,Republican,CA,Roman Catholic,Very conservative,1.87599872623669,20260831
LP0819,1878440202,Female,57,45-59,Asian / Asian American,High school diploma / GED,False,"$56,000 to $99,999",False,Democrat,WA,Nothing in particular,,4.50191198249925,20260831
LP0820,1879853694,Female,58,45-59,Asian / Asian American,Bachelor's degree,False,"$30,000 to $55,999",True,Republican,FL,Mormon,Conservative,4.1516944555543,20260831
LP0821,1890937850,Female,55,45-59,Asian / Asian American,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,FL,Atheist,Very liberal,2.07558676332672,20260831
LP0822,1900241568,Female,54,45-59,Asian / Asian American,Bachelor's degree,False,"Less than $30,000",False,Republican,FL,Nothing in particular,Moderate,2.88795974251906,20260831
LP0823,1906204020,Female,46,45-59,Asian / Asian American,Some college or Associate's degree,False,"$56,000 to $99,999",False,Republican,WA,Nothing in particular,,2.19101462613657,20260831
LP0824,1861249068,Female,53,45-59,Other,Master's degree / Professional degree,True,"$168,000 or more",False,Democrat,HI,Mormon,Liberal,0.808979716793819,20260831
LP0825,1870580280,Female,58,45-59,Other,Master's degree / Professional degree,True,"$100,000 to $167,999",False,Democrat,IN,Nothing in particular,Very liberal,0.853006942054902,20260831
LP0826,1889659898,Female,57,45-59,Other,Bachelor's degree,False,"Less than $30,000",False,Democrat,WI,Something else,Liberal,0.882242012464779,20260831
LP0827,1836952792,Female,64,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",False,Republican,PA,Protestant,Conservative,0.574088353778535,20260831
LP0828,1854697284,Female,64,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Democrat,CT,Roman Catholic,Liberal,1.6420396890029,20260831
LP0829,1860708516,Female,64,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Democrat,IL,Nothing in particular,Moderate,1.08076609488822,20260831
LP0830,1861295954,Female,73,60+,White / Caucasian,Bachelor's degree,False,"$56,000 to $99,999",False,Republican,MN,Protestant,Conservative,1.5413952549695,20260831
LP0831,1861317136,Female,74,60+,White / Caucasian,Some college or Associate's degree,False,"$30,000 to $55,999",False,Democrat,MI,Protestant,Liberal,0.548907835484297,20260831
LP0832,1861813004,Female,73,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Other,MI,Roman Catholic,Moderate,2.7811716955911,20260831
LP0833,1861882832,Female,65,60+,White / Caucasian,High school diploma / GED,False,"$56,000 to $99,999",False,Independent,WA,Atheist,Liberal,0.551484246944825,20260831
LP0834,1864365086,Female,60,60+,White / Caucasian,High school diploma / GED,False,"$30,000 to $55,999",True,Independent,IA,Protestant,Very conservative,0.408900299012321,20260831
LP0835,1864406660,Female,74,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Other,FL,Roman Catholic,Very conservative,1.12027916712868,20260831
LP0836,1864659286,Female,66,60+,White / Caucasian,High school diploma / GED,False,"Less than $30,000",False,Republican,NY,Roman Catholic,Moderate,0.624433858824861,20260831
LP0837,1865490614,Female,79,60+,White / Caucasian,Some college or Associate's degree,False,"$56,000 to $99,999",False,Democrat,OR,Agnostic,Liberal,0.654940947948392,20260831
