study_id,effect_id,demographic_variable,category,control_pct,treatment_pct,abs_pp_difference,diagnostic_only
WallaceS9,WallaceS9:president_approval:hyp1,race_4,Black,10.043668122270741,10.090556274256144,0.04688815198540297,True
WallaceS9,WallaceS9:president_approval:hyp1,race_4,White,62.44541484716157,66.36481241914618,3.9193975719846037,True
WallaceS9,WallaceS9:president_approval:hyp1,race_4,__MISSING__,27.510917030567683,23.544631306597672,3.9662857239700102,True
WallaceS9,WallaceS9:president_approval:hyp1,pid_3,Democrat,49.34497816593886,52.91073738680466,3.5657592208658,True
WallaceS9,WallaceS9:president_approval:hyp1,pid_3,Independent,13.100436681222707,15.782664941785251,2.6822282605625443,True
WallaceS9,WallaceS9:president_approval:hyp1,pid_3,Republican,37.117903930131,30.659767141009052,6.458136789121948,True
WallaceS9,WallaceS9:president_approval:hyp1,pid_3,__MISSING__,0.43668122270742354,0.646830530401035,0.21014930769361145,True
WallaceS9,WallaceS9:president_approval:hyp1,age_5,Older than 50,49.34497816593886,47.73609314359638,1.6088850223424842,True
WallaceS9,WallaceS9:president_approval:hyp1,age_5,Younger than 50,50.65502183406113,52.26390685640362,1.6088850223424913,True
WallaceS9,WallaceS9:president_approval:hyp1,EDUC4,College,36.24454148471616,33.76455368693402,2.4799877977821367,True
WallaceS9,WallaceS9:president_approval:hyp1,EDUC4,Non-College,63.75545851528385,66.23544631306598,2.4799877977821296,True
WallaceS9,WallaceS9:president_approval:hyp1,ideo_3,Conservative,28.38427947598253,24.967658473479947,3.416621002502584,True
WallaceS9,WallaceS9:president_approval:hyp1,ideo_3,Liberal,24.017467248908297,25.74385510996119,1.726387861052892,True
WallaceS9,WallaceS9:president_approval:hyp1,ideo_3,Moderate,45.414847161572055,47.347994825355755,1.9331476637837,True
WallaceS9,WallaceS9:president_approval:hyp1,ideo_3,__MISSING__,2.1834061135371177,1.9404915912031047,0.242914522334013,True
Williamson859,Williamson859:Food stamps:hyp1,GENDER,Female,53.96825396825397,55.55555555555556,1.5873015873015888,True
Williamson859,Williamson859:Food stamps:hyp1,GENDER,Male,46.03174603174603,44.44444444444444,1.5873015873015888,True
Williamson859,Williamson859:Food stamps:hyp1,race_4,Black,11.507936507936508,10.912698412698413,0.5952380952380949,True
Williamson859,Williamson859:Food stamps:hyp1,race_4,White,64.0873015873016,67.06349206349206,2.9761904761904674,True
Williamson859,Williamson859:Food stamps:hyp1,race_4,__MISSING__,24.404761904761905,22.023809523809522,2.380952380952383,True
Williamson859,Williamson859:Food stamps:hyp1,pid_3,Democrat,46.82539682539682,49.2063492063492,2.3809523809523796,True
Williamson859,Williamson859:Food stamps:hyp1,pid_3,Independent,15.476190476190476,18.650793650793652,3.1746031746031758,True
Williamson859,Williamson859:Food stamps:hyp1,pid_3,Republican,37.698412698412696,31.746031746031743,5.9523809523809526,True
Williamson859,Williamson859:Food stamps:hyp1,pid_3,__MISSING__,0.0,0.3968253968253968,0.3968253968253968,True
Williamson859,Williamson859:Food stamps:hyp1,age_5,Older than 50,48.61111111111111,46.42857142857143,2.1825396825396766,True
Williamson859,Williamson859:Food stamps:hyp1,age_5,Younger than 50,51.388888888888886,53.57142857142857,2.1825396825396837,True
Williamson859,Williamson859:Food stamps:hyp1,EDUC4,College,32.93650793650794,36.11111111111111,3.1746031746031704,True
Williamson859,Williamson859:Food stamps:hyp1,EDUC4,Non-College,67.06349206349206,63.888888888888886,3.1746031746031775,True
Williamson859,Williamson859:Food stamps:hyp1,ideo_3,Conservative,29.563492063492063,26.190476190476193,3.37301587301587,True
Williamson859,Williamson859:Food stamps:hyp1,ideo_3,Liberal,25.396825396825395,24.801587301587304,0.5952380952380913,True
Williamson859,Williamson859:Food stamps:hyp1,ideo_3,Moderate,42.06349206349206,46.62698412698413,4.563492063492063,True
Williamson859,Williamson859:Food stamps:hyp1,ideo_3,__MISSING__,2.976190476190476,2.380952380952381,0.5952380952380949,True
Williamson859,Williamson859:Military:hyp1,GENDER,Female,53.96825396825397,55.46719681908549,1.4989428508315186,True
Williamson859,Williamson859:Military:hyp1,GENDER,Male,46.03174603174603,44.53280318091451,1.4989428508315186,True
Williamson859,Williamson859:Military:hyp1,race_4,Black,11.507936507936508,10.73558648111332,0.7723500268231884,True
Williamson859,Williamson859:Military:hyp1,race_4,White,64.28571428571429,67.19681908548708,2.9111047997727866,True
Williamson859,Williamson859:Military:hyp1,race_4,__MISSING__,24.206349206349206,22.067594433399602,2.1387547729496035,True
Williamson859,Williamson859:Military:hyp1,pid_3,Democrat,46.62698412698413,49.10536779324055,2.478383666256427,True
Williamson859,Williamson859:Military:hyp1,pid_3,Independent,15.476190476190476,18.687872763419485,3.2116822872290083,True
Williamson859,Williamson859:Military:hyp1,pid_3,Republican,37.89682539682539,31.809145129224653,6.087680267600739,True
Williamson859,Williamson859:Military:hyp1,pid_3,__MISSING__,0.0,0.3976143141153081,0.3976143141153081,True
Williamson859,Williamson859:Military:hyp1,age_5,Older than 50,48.80952380952381,46.3220675944334,2.487456215090411,True
Williamson859,Williamson859:Military:hyp1,age_5,Younger than 50,51.19047619047619,53.677932405566594,2.487456215090404,True
Williamson859,Williamson859:Military:hyp1,EDUC4,College,32.93650793650794,36.18290258449304,3.246394647985106,True
Williamson859,Williamson859:Military:hyp1,EDUC4,Non-College,67.06349206349206,63.817097415506964,3.246394647985099,True
Williamson859,Williamson859:Military:hyp1,ideo_3,Conservative,29.761904761904763,26.24254473161034,3.519360030294422,True
Williamson859,Williamson859:Military:hyp1,ideo_3,Liberal,25.198412698412696,24.85089463220676,0.34751806620593584,True
Williamson859,Williamson859:Military:hyp1,ideo_3,Moderate,42.06349206349206,46.52087475149106,4.457382687998994,True
Williamson859,Williamson859:Military:hyp1,ideo_3,__MISSING__,2.976190476190476,2.3856858846918487,0.5905045914986271,True
Williamson859,Williamson859:Social Security:hyp1,GENDER,Female,53.86138613861387,55.666003976143145,1.8046178375292783,True
Williamson859,Williamson859:Social Security:hyp1,GENDER,Male,46.13861386138614,44.333996023856855,1.8046178375292854,True
Williamson859,Williamson859:Social Security:hyp1,race_4,Black,11.683168316831685,10.934393638170974,0.7487746786607108,True
Williamson859,Williamson859:Social Security:hyp1,race_4,White,64.15841584158416,66.99801192842942,2.839596086845262,True
Williamson859,Williamson859:Social Security:hyp1,race_4,__MISSING__,24.15841584158416,22.067594433399602,2.0908214081845564,True
Williamson859,Williamson859:Social Security:hyp1,pid_3,Democrat,46.53465346534654,49.30417495029821,2.7695214849516745,True
Williamson859,Williamson859:Social Security:hyp1,pid_3,Independent,15.643564356435643,18.687872763419485,3.0443084069838413,True
Williamson859,Williamson859:Social Security:hyp1,pid_3,Republican,37.82178217821782,31.610337972166995,6.211444206050828,True
Williamson859,Williamson859:Social Security:hyp1,pid_3,__MISSING__,0.0,0.3976143141153081,0.3976143141153081,True
Williamson859,Williamson859:Social Security:hyp1,age_5,Older than 50,48.91089108910891,46.3220675944334,2.588823494675509,True
Williamson859,Williamson859:Social Security:hyp1,age_5,Younger than 50,51.08910891089109,53.677932405566594,2.588823494675502,True
Williamson859,Williamson859:Social Security:hyp1,EDUC4,College,32.87128712871287,35.984095427435385,3.1128082987225127,True
Williamson859,Williamson859:Social Security:hyp1,EDUC4,Non-College,67.12871287128714,64.01590457256461,3.112808298722527,True
Williamson859,Williamson859:Social Security:hyp1,ideo_3,Conservative,29.7029702970297,26.043737574552683,3.659232722477018,True
Williamson859,Williamson859:Social Security:hyp1,ideo_3,Liberal,25.14851485148515,24.85089463220676,0.29762021927838944,True
Williamson859,Williamson859:Social Security:hyp1,ideo_3,Moderate,41.98019801980198,46.71968190854871,4.739483888746726,True
Williamson859,Williamson859:Social Security:hyp1,ideo_3,__MISSING__,3.1683168316831685,2.3856858846918487,0.7826309469913197,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,GENDER,Female,54.83870967741935,52.97157622739018,1.867133450029172,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,GENDER,Male,45.16129032258064,47.02842377260982,1.8671334500291792,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,race_4,Black,9.67741935483871,13.695090439276486,4.017671084437776,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,race_4,White,63.77171215880894,64.34108527131784,0.5693731125088988,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,race_4,__MISSING__,26.550868486352357,21.963824289405682,4.587044196946675,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,pid_3,Democrat,42.92803970223325,48.320413436692505,5.392373734459255,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,pid_3,Independent,20.34739454094293,15.503875968992247,4.843518571950682,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,pid_3,Republican,36.72456575682382,35.65891472868217,1.0656510281416516,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,pid_3,__MISSING__,0.0,0.516795865633075,0.516795865633075,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,age_5,Older than 50,45.40942928039702,50.64599483204134,5.236565551644318,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,age_5,Younger than 50,54.59057071960298,49.35400516795866,5.236565551644318,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,EDUC4,College,32.25806451612903,34.883720930232556,2.625656414103524,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,EDUC4,Non-College,67.74193548387096,65.11627906976744,2.625656414103517,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,ideo_3,Conservative,11.662531017369728,13.953488372093023,2.290957354723295,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,ideo_3,Liberal,73.20099255583126,70.80103359173127,2.3999589640999943,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,ideo_3,Moderate,13.895781637717123,13.953488372093023,0.057706734375900126,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp1,ideo_3,__MISSING__,1.240694789081886,1.2919896640826873,0.05129487500080132,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,GENDER,Female,47.901234567901234,52.97157622739018,5.070341659488946,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,GENDER,Male,52.09876543209877,47.02842377260982,5.070341659488953,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,race_4,Black,12.345679012345679,13.695090439276486,1.349411426930807,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,race_4,White,63.456790123456784,64.34108527131784,0.884295147861053,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,race_4,__MISSING__,24.19753086419753,21.963824289405682,2.2337065747918494,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,pid_3,Democrat,45.67901234567901,48.320413436692505,2.641401091013492,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,pid_3,Independent,18.02469135802469,15.503875968992247,2.5208153890324425,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,pid_3,Republican,36.04938271604938,35.65891472868217,0.39046798736720945,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,pid_3,__MISSING__,0.24691358024691357,0.516795865633075,0.26988228538616144,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,age_5,Older than 50,45.18518518518518,50.64599483204134,5.4608096468561556,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,age_5,Younger than 50,54.81481481481482,49.35400516795866,5.4608096468561556,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,EDUC4,College,36.04938271604938,34.883720930232556,1.1656617858168232,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,EDUC4,Non-College,63.95061728395062,65.11627906976744,1.1656617858168232,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,ideo_3,Conservative,13.086419753086421,13.953488372093023,0.8670686190066021,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,ideo_3,Liberal,69.38271604938272,70.80103359173127,1.4183175423485466,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,ideo_3,Moderate,16.049382716049383,13.953488372093023,2.0958943439563598,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp2,ideo_3,__MISSING__,1.4814814814814816,1.2919896640826873,0.18949181739879428,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,GENDER,Female,51.507537688442206,52.97157622739018,1.4640385389479746,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,GENDER,Male,48.49246231155779,47.02842377260982,1.4640385389479675,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,race_4,Black,12.814070351758794,13.695090439276486,0.8810200875176921,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,race_4,White,64.321608040201,64.34108527131784,0.019477231116837856,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,race_4,__MISSING__,22.8643216080402,21.963824289405682,0.9004973186345175,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,pid_3,Democrat,46.984924623115575,48.320413436692505,1.33548881357693,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,pid_3,Independent,19.09547738693467,15.503875968992247,3.5916014179424245,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,pid_3,Republican,33.91959798994975,35.65891472868217,1.7393167387324198,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,pid_3,__MISSING__,0.0,0.516795865633075,0.516795865633075,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,age_5,Older than 50,47.73869346733669,50.64599483204134,2.907301364704651,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,age_5,Younger than 50,52.26130653266332,49.35400516795866,2.907301364704658,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,EDUC4,College,36.93467336683417,34.883720930232556,2.0509524366016123,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,EDUC4,Non-College,63.06532663316583,65.11627906976744,2.0509524366016123,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,ideo_3,Conservative,10.552763819095476,13.953488372093023,3.4007245529975467,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,ideo_3,Liberal,73.61809045226131,70.80103359173127,2.8170568605300446,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,ideo_3,Moderate,15.326633165829145,13.953488372093023,1.373144793736122,True
bolsenM6,bolsenM6:Providing Personal Pronouns:hyp3,ideo_3,__MISSING__,0.5025125628140703,1.2919896640826873,0.789477101268617,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,GENDER,Female,54.81481481481482,52.72727272727272,2.087542087542097,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,GENDER,Male,45.18518518518518,47.27272727272727,2.08754208754209,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,race_4,Black,10.123456790123457,13.246753246753245,3.123296456629788,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,race_4,White,63.456790123456784,64.67532467532467,1.21853455186789,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,race_4,__MISSING__,26.41975308641975,22.07792207792208,4.341831008497671,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,pid_3,Democrat,42.46913580246914,48.311688311688314,5.842552509219175,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,pid_3,Independent,20.74074074074074,15.324675324675324,5.4160654160654165,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,pid_3,Republican,36.79012345679013,35.84415584415584,0.9459676126342842,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,pid_3,__MISSING__,0.0,0.5194805194805194,0.5194805194805194,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,age_5,Older than 50,45.18518518518518,50.649350649350644,5.464165464165461,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,age_5,Younger than 50,54.81481481481482,49.35064935064935,5.464165464165468,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,EDUC4,College,31.851851851851855,35.064935064935064,3.213083213083209,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,EDUC4,Non-College,68.14814814814815,64.93506493506493,3.213083213083223,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,ideo_3,Conservative,11.851851851851853,14.025974025974024,2.1741221741221715,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,ideo_3,Liberal,72.5925925925926,70.64935064935065,1.9432419432419437,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,ideo_3,Moderate,13.82716049382716,14.025974025974024,0.1988135321468647,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp1,ideo_3,__MISSING__,1.728395061728395,1.2987012987012987,0.4296937630270963,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp2,GENDER,Female,47.654320987654316,52.72727272727272,5.072951739618404,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp2,GENDER,Male,52.345679012345684,47.27272727272727,5.072951739618411,True
bolsenM6,bolsenM6:They/Them Pronouns in Forms:hyp2,race_4,Black,12.345679012345679,13.246753246753245,0.9010742344075666,True
